,Distribuidor,Rotor Atual,Rotor Otimizado,Potência Atual,Potência Otimizada,Ganho (%)
774,19.9341,4.565429999999997,23.91411399841309,715.0,721.0487670898438,0.8459814111669581
775,31.1401,10.473599999999998,3.1796703338623047,1253.0,1255.4400634765625,0.1947377076266959
776,32.8369,11.962899999999998,7.831089496612549,1310.0,1311.897705078125,0.1448629830629771
777,18.2617,5.395509999999998,0.2204189300537109,489.0,488.9244384765625,-0.0154522542816973
778,33.2153,11.999499999999998,13.979028701782228,1358.0,1358.0806884765625,0.0059417140325846
779,26.6235,7.177729999999999,14.841994285583496,974.0,990.2481689453124,1.66818983011422
780,27.4536,8.032229999999998,24.32846069335937,1044.0,1087.3779296875,4.154974107998084
781,36.3525,14.453099999999996,8.883119583129883,1519.0,1520.8856201171875,0.1241356232513166
782,41.7847,19.4336,10.204629898071287,1797.0,1800.703125,0.2060726210350584
783,11.901900000000005,0.7202149999999978,0.3687953948974609,205.0,203.78656005859372,-0.5919219226371951
784,27.2461,7.934569999999998,23.099140167236328,1114.0,1133.3492431640625,1.7369159034167414
785,31.4575,10.241699999999998,7.500882148742676,1281.0,1285.1563720703125,0.324463081210968
786,11.706500000000002,0.744628999999998,0.5256528854370117,194.00000000000023,191.173583984375,-1.456915471971765
787,35.3394,13.415499999999998,11.489408493041992,1316.0,1316.994140625,0.0755426006838905
788,11.584500000000006,0.7202149999999978,23.568897247314453,208.0,209.0704345703125,0.5146320049579327
789,42.2241,19.5557,7.268117904663086,1647.0,1650.0325927734375,0.1841282801115664
790,26.6724,7.153319999999999,9.030458450317385,996.0,994.146240234375,-0.1861204583960843
791,11.877399999999998,1.5747099999999978,0.8014097213745117,186.0000000000001,187.1927490234375,0.6412629158265514
792,30.2856,10.388199999999998,10.32155990600586,1183.0,1183.158935546875,0.0134349574704142
793,30.1514,9.8999,9.755091667175291,1248.0,1248.53759765625,0.0430767352764423
794,17.4805,3.771969999999999,0.0449161529541015,549.0,548.5089111328125,-0.0894515240778688
